,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LORONG KARANG ANYAR,6:53:21 AM,,29.2,38.2,30.5,1.74,6:52:48 AM,112.79,6:51:57 AM,111.95,6:52:38 AM,112.64,,8,LORONG KARANG ANYAR,8:29:04 AM,,29.3,42.8,18.1,1.74,8:29:07 AM,209.11,8:27:59 AM,207.99,8:31:19 AM,211.32,,8,LORONG KARANG ANYAR,10:02:11 AM,,28.8,41.4,20.1,1.74,10:01:57 AM,301.94,10:00:50 AM,300.84,10:03:31 AM,303.51,,8,LORONG KARANG ANYAR,11:33:22 AM,,33.4,45.7,15.8,1.74,11:33:09 AM,393.14,11:32:18 AM,392.30,11:36:37 AM,396.62,,8,LORONG KARANG ANYAR,1:08:55 PM,,29.4,41,20,1.81,1:08:40 PM,488.66,1:07:37 PM,487.62,1:10:24 PM,490.40,,8,LORONG KARANG ANYAR,2:38:40 PM,,23.5,35,21,1.81,2:37:27 PM,577.45,2:35:57 PM,575.95,2:38:08 PM,578.13,,8,LORONG KARANG ANYAR,4:06:25 PM,,27.1,36,22,1.81,4:06:10 AM,-53.83,4:05:09 AM,-54.85,4:07:06 AM,-52.90,,8,LORONG KARANG ANYAR,5:25:25 PM,,23.6,33,16,1.81,5:25:17 PM,745.29,5:24:00 PM,744.00,5:27:28 PM,747.47
9,PUSKESMAS TEGAL BINANGUN,6:54:08 AM,,27.1,37.1,28.9,1.15,6:55:54 AM,115.90,6:55:13 AM,115.21,6:55:44 AM,115.74,,9,PUSKESMAS TEGAL BINANGUN,8:32:00 AM,,33.2,45.7,19.2,1.15,8:31:09 AM,211.14,8:30:35 AM,210.58,8:32:40 AM,212.66,,9,PUSKESMAS TEGAL BINANGUN,10:05:29 AM,,22.7,37.1,18.3,1.15,10:05:13 AM,305.22,10:04:03 AM,304.04,10:05:57 AM,305.95,,9,PUSKESMAS TEGAL BINANGUN,11:35:55 AM,,30.3,43.6,10.2,1.15,11:35:39 AM,395.64,11:34:57 AM,394.95,11:40:08 AM,400.13,,9,PUSKESMAS TEGAL BINANGUN,1:11:55 PM,,27,50.8,10,1.16,1:11:30 PM,491.49,1:10:17 PM,490.29,1:15:53 PM,495.88,,9,PUSKESMAS TEGAL BINANGUN,2:42:00 PM,,23,32,5,1.16,2:41:42 PM,581.69,2:40:51 PM,580.84,2:52:35 PM,592.59,,9,PUSKESMAS TEGAL BINANGUN,4:09:25 PM,,25.1,34,15,1.16,4:09:11 PM,669.19,4:08:27 PM,668.45,4:11:03 PM,671.06,,9,PUSKESMAS TEGAL BINANGUN,5:28:03 PM,,19.5,30,12,1.16,5:28:59 PM,748.99,5:27:43 PM,747.71,5:31:28 PM,751.47
10,SIMPANG PASAR TEGAL BINANGUN,6:55:19 AM,,23.5,38.9,19.6,0.9,6:56:26 AM,116.43,6:55:31 AM,115.52,6:56:53 AM,116.89,,10,SIMPANG PASAR TEGAL BINANGUN,8:33:58 AM,,26.1,41.8,15.8,0.9,8:34:04 AM,214.07,8:33:18 AM,213.29,8:35:25 AM,215.42,,10,SIMPANG PASAR TEGAL BINANGUN,10:08:42 AM,,24.8,32.4,17.3,0.9,10:07:40 AM,307.66,10:07:09 AM,307.15,10:08:36 AM,308.60,,10,SIMPANG PASAR TEGAL BINANGUN,11:38:21 AM,,32.7,40.9,9.5,0.9,11:37:34 AM,397.57,11:37:14 AM,397.24,11:41:36 AM,401.60,,10,SIMPANG PASAR TEGAL BINANGUN,1:14:10 PM,,27.3,38.9,8,0.91,1:13:55 PM,493.92,1:13:19 PM,493.32,1:19:12 PM,499.20,,10,SIMPANG PASAR TEGAL BINANGUN,2:44:50 PM,,21.5,46.1,9,0.91,2:44:32 PM,584.54,2:43:11 PM,583.18,2:48:04 PM,588.07,,10,SIMPANG PASAR TEGAL BINANGUN,4:11:45 PM,,24.3,43,17,0.91,4:11:40 PM,671.66,4:10:41 PM,670.68,4:12:38 PM,672.63,,10,SIMPANG PASAR TEGAL BINANGUN,5:32:10 PM,,18.1,42,14,0.91,5:31:04 PM,751.07,5:29:21 PM,749.35,5:32:06 PM,752.09
11,TERMINAL PLAJU,6:58:18 AM,,19.5,34.9,10.3,1.33,6:59:25 AM,119.41,6:57:36 AM,117.60,7:03:04 AM,123.06,,11,TERMINAL PLAJU,8:38:53 AM,,31.9,47.5,9.8,1.33,8:36:28 AM,216.47,8:35:39 AM,215.65,8:42:07 AM,222.11,,11,TERMINAL PLAJU,10:15:20 AM,,17.9,36.4,8.1,1.33,10:13:09 AM,313.16,10:10:54 AM,310.89,10:18:33 AM,318.55,,11,TERMINAL PLAJU,11:43:07 AM,,18.7,45.0,6.8,1.33,11:42:37 AM,402.62,11:40:07 AM,400.12,11:50:05 AM,410.09,,11,TERMINAL PLAJU,1:19:20 PM,,17.4,41.4,12,1.44,1:19:08 PM,499.13,1:16:15 PM,496.25,1:21:41 PM,501.68,,11,TERMINAL PLAJU,2:52:00 PM,,14.7,45,6,1.44,2:50:43 PM,590.71,2:46:45 PM,586.75,2:59:14 PM,599.23,,11,TERMINAL PLAJU,4:16:53 PM,,18.4,44,3,1.44,4:16:27 PM,676.45,4:13:42 PM,673.70,4:40:33 PM,700.55,,11,TERMINAL PLAJU,5:37:02 PM,,18.5,45,14,1.44,5:36:50 PM,756.84,5:34:06 PM,754.11,5:38:20 PM,758.34
12,SIMPANG PASAR TEGAL BINANGUN,7:03:10 AM,,18.5,34.2,6.8,1.24,7:02:19 AM,122.32,7:00:29 AM,120.48,7:09:14 AM,129.24,,12,SIMPANG PASAR TEGAL BINANGUN,8:42:55 AM,,18.7,45.7,21.8,1.24,8:42:52 AM,222.86,8:40:31 AM,220.51,8:42:18 AM,222.30,,12,SIMPANG PASAR TEGAL BINANGUN,10:20:48 AM,,16.0,36.5,5.8,1.24,10:19:59 AM,319.98,10:17:22 AM,317.37,10:28:10 AM,328.16,,12,SIMPANG PASAR TEGAL BINANGUN,11:47:45 AM,,21.1,46.8,8.5,1.24,11:46:39 AM,406.64,11:44:42 AM,404.71,11:51:52 AM,411.87,,12,SIMPANG PASAR TEGAL BINANGUN,1:25:10 PM,,13.8,32.4,5,1.33,1:25:07 PM,505.12,1:21:48 PM,501.80,1:37:04 PM,517.07,,12,SIMPANG PASAR TEGAL BINANGUN,2:56:08 PM,,20.9,49.7,9,1.33,2:55:49 PM,595.82,2:53:36 PM,593.61,3:00:52 PM,600.87,,12,SIMPANG PASAR TEGAL BINANGUN,4:22:15 PM,,18.5,30,10,1.33,4:21:12 PM,681.20,4:19:32 PM,679.53,4:24:52 PM,684.86,,12,SIMPANG PASAR TEGAL BINANGUN,5:42:12 PM,,15.5,33,10,1.33,5:42:11 PM,762.18,5:39:28 PM,759.47,5:45:01 PM,765.01
13,PUSKERSMAS TEGAL BINANGUN,7:07:29 AM,,21.1,35.0,5.6,0.9,7:05:44 AM,125.73,7:04:43 AM,124.71,7:12:49 AM,132.81,,13,PUSKERSMAS TEGAL BINANGUN,8:45:46 AM,,21.4,47.6,11.4,0.9,8:45:26 AM,225.44,8:44:03 AM,224.05,8:47:39 AM,227.65,,13,PUSKERSMAS TEGAL BINANGUN,10:22:57 AM,,19.3,36.7,7.4,0.9,10:23:36 AM,323.60,10:22:16 AM,322.27,10:28:06 AM,328.10,,13,PUSKERSMAS TEGAL BINANGUN,11:50:07 AM,,28.9,47.2,10.9,0.9,11:49:37 AM,409.62,11:48:54 AM,408.89,11:52:42 AM,412.70,,13,PUSKERSMAS TEGAL BINANGUN,1:27:50 PM,,22.4,35.3,4,1,1:27:51 PM,507.85,1:26:52 PM,506.87,1:40:10 PM,520.17,,13,PUSKERSMAS TEGAL BINANGUN,2:59:40 PM,,26,38.5,20,1,2:58:26 PM,598.44,2:57:42 PM,597.69,2:59:08 PM,599.13,,13,PUSKERSMAS TEGAL BINANGUN,4:24:45 PM,,26.1,47,10,1,4:24:33 PM,684.55,4:23:32 PM,683.53,4:28:15 PM,688.25,,13,PUSKERSMAS TEGAL BINANGUN,5:44:45 PM,,24.6,45,15,1,5:44:38 PM,764.64,5:43:31 PM,763.52,5:46:12 PM,766.20
14,LORONG KARANG ANYAR,7:09:19 AM,,23.0,36.4,22.1,1.25,7:10:45 AM,130.74,7:09:33 AM,129.54,7:10:53 AM,130.88,,14,LORONG KARANG ANYAR,8:48:42 AM,,23.7,41.6,19.7,1.25,8:48:56 AM,228.93,8:47:34 AM,227.57,8:49:34 AM,229.57,,14,LORONG KARANG ANYAR,10:26:21 AM,,23.2,41.8,11.1,1.25,10:26:11 AM,326.18,10:24:45 AM,324.74,10:29:42 AM,329.71,,14,LORONG KARANG ANYAR,11:53:14 AM,,27.1,45.7,8.7,1.25,11:52:53 AM,412.88,11:51:45 AM,411.76,11:58:44 AM,418.74,,14,LORONG KARANG ANYAR,1:30:55 PM,,28.2,50.8,8,1.21,1:30:24 PM,510.41,1:29:16 PM,509.26,1:37:31 PM,517.51,,14,LORONG KARANG ANYAR,3:01:55 PM,,25.7,41.8,16,1.21,3:02:29 PM,602.49,3:01:24 PM,601.40,3:04:12 PM,604.20,,14,LORONG KARANG ANYAR,4:27:43 PM,,26.9,50,13,1.21,4:27:27 PM,687.45,4:26:11 PM,686.19,4:30:20 PM,690.33,,14,LORONG KARANG ANYAR,5:47:04 PM,,23.5,43,18,1.21,5:47:50 PM,767.84,5:46:27 PM,766.45,5:48:54 PM,768.90
15,SIMPANG TEGAL BINANGUN,7:12:25 AM,,27.4,40.7,24.7,1.74,7:13:08 AM,133.13,7:11:53 AM,131.88,7:13:33 AM,133.54,,15,SIMPANG TEGAL BINANGUN,8:52:35 AM,,27.4,47.2,22.7,1.74,8:52:31 AM,232.51,8:50:55 AM,230.91,8:53:18 AM,233.30,,15,SIMPANG TEGAL BINANGUN,10:30:31 AM,,30.5,44.7,16.3,1.74,10:29:46 AM,329.77,10:28:41 AM,328.69,10:32:45 AM,332.75,,15,SIMPANG TEGAL BINANGUN,11:36:27 AM,,34.9,46.8,25.7,1.74,11:56:13 AM,416.22,11:55:28 AM,415.46,11:57:18 AM,417.30,,15,SIMPANG TEGAL BINANGUN,1:34:35 PM,,30.5,37.8,25,1.78,1:34:25 PM,514.42,1:33:45 PM,513.74,1:35:11 PM,515.19,,15,SIMPANG TEGAL BINANGUN,3:05:00 PM,,27.4,42.5,5,1.78,3:05:49 PM,605.81,3:04:26 PM,604.43,3:23:17 PM,623.28,,15,SIMPANG TEGAL BINANGUN,4:31:40 PM,,26.9,37,16,1.78,4:31:41 PM,691.69,4:30:34 PM,690.57,4:34:24 PM,694.39,,15,SIMPANG TEGAL BINANGUN,5:51:15 PM,,25.9,37,9,1.78,5:51:11 PM,771.19,5:49:55 PM,769.92,5:59:38 PM,779.63
16,DEPO DJKA,7:16:35 AM,,21.8,35.9,15.3,0.37,7:13:26 AM,133.44,7:13:02 AM,133.04,7:13:52 AM,133.87,,16,DEPO DJKA,8:54:30 AM,,28.8,41.4,10.3,0.37,8:53:21 AM,233.35,8:53:07 AM,233.12,8:54:44 AM,234.74,,16,DEPO DJKA,10:32:02 AM,,22.7,39.5,7.8,0.37,10:31:30 AM,331.49,10:31:05 AM,331.08,10:33:22 AM,333.36,,16,DEPO DJKA,11:57:48 AM,,17.6,42.8,9.1,0.37,11:37:43 AM,397.71,11:36:58 AM,396.97,11:38:53 AM,398.89,,16,DEPO DJKA,1:37:40 PM,,16.2,28.8,3,0.35,1:35:53 PM,515.88,1:35:19 PM,515.31,1:41:35 PM,521.58,,16,DEPO DJKA,3:07:10 PM,,29.8,37.4,25,0.35,3:05:42 PM,605.70,3:05:34 PM,605.56,3:05:50 PM,605.84,,16,DEPO DJKA,4:33:52 PM,,27.3,40,10,0.35,4:32:26 PM,692.44,4:32:11 PM,692.19,4:33:46 PM,693.77,,16,DEPO DJKA,5:53:17 PM,,24.8,40,10,0.35,5:52:06 PM,772.10,5:51:46 PM,771.77,5:53:28 PM,773.46
17,OPI MALL,7:18:51 AM,,24.9,38.8,24.6,0.49,7:17:46 AM,137.76,7:17:20 AM,137.34,7:17:47 AM,137.78,,17,OPI MALL,8:55:57 AM,,12.9,26.6,18.4,0.49,8:56:47 AM,236.78,8:55:36 AM,235.61,8:56:06 AM,236.10,,17,OPI MALL,10:32:24 AM,,22.2,36.4,9.5,0.49,10:33:21 AM,333.36,10:32:50 AM,332.84,10:35:08 AM,335.13,,17,OPI MALL,11:58:57 AM,,33.7,45.0,24.5,0.49,11:58:40 AM,418.67,11:58:27 AM,418.45,11:59:00 AM,419.00,,17,OPI MALL,1:39:09 PM,,22.5,34.2,14,0.52,1:39:03 PM,519.05,1:38:35 PM,518.58,1:39:59 PM,519.98,,17,OPI MALL,3:08:20 PM,,40.3,40.3,13,0.52,3:07:56 PM,607.94,3:07:56 PM,607.94,3:09:34 PM,609.57,,17,OPI MALL,4:35:25 PM,,21.5,38,10,0.52,4:35:19 PM,695.32,4:34:41 PM,694.68,4:37:09 PM,697.15,,17,OPI MALL,5:55:56 PM,,21.7,39,21,0.52,5:54:43 PM,774.72,5:54:05 PM,774.08,5:54:46 PM,774.77
18,DJKA,7:19:22 AM,,22.3,36.5,21.0,0.41,7:19:57 AM,139.95,7:19:31 AM,139.52,7:20:01 AM,140.02,,18,DJKA,8:57:06 AM,,23.7,34.2,15.6,0.41,8:56:59 AM,236.99,8:56:40 AM,236.67,8:57:32 AM,237.53,,18,DJKA,10:34:29 AM,,30.0,40.0,9.8,0.41,10:33:13 AM,333.22,10:33:01 AM,333.02,10:34:55 AM,334.91,,18,DJKA,11:59:46 AM,,36.9,46.6,23.5,0.41,11:59:37 AM,419.62,11:59:29 AM,419.48,12:00:00 PM,420.00,,18,DJKA,1:40:50 PM,,28.3,39.6,24,0.99,1:41:15 PM,521.25,1:40:39 PM,520.65,1:41:38 PM,521.63,,18,DJKA,3:09:30 PM,,42.5,42.5,28,0.99,3:09:44 PM,609.73,3:09:44 PM,609.73,3:10:30 PM,610.49,,18,DJKA,4:36:43 PM,,22.7,36,12,0.99,4:38:02 PM,698.03,4:37:04 PM,697.07,4:40:22 PM,700.37,,18,DJKA,5:57:05 PM,,23.9,36,21,0.99,5:58:25 PM,778.42,5:57:35 PM,777.58,5:58:50 PM,778.83
19,STASIUN JAKABARING,7:20:14 AM,,35.8,47.8,24.7,1.04,7:21:07 AM,141.11,7:20:40 AM,140.67,7:21:54 AM,141.89,,19,STASIUN JAKABARING,8:59:01 AM,,30.4,38.5,25.0,1.04,8:59:09 AM,239.15,8:58:43 AM,238.72,8:59:36 AM,239.60,,19,STASIUN JAKABARING,10:36:10 AM,,43.7,49.3,39.8,1.04,10:35:55 AM,335.91,10:35:45 AM,335.75,10:36:03 AM,336.05,,19,STASIUN JAKABARING,12:01:33 PM,,39.2,50.0,18.7,1.04,12:01:22 PM,421.36,12:01:01 PM,421.01,12:03:06 PM,423.10,,19,STASIUN JAKABARING,1:42:08 PM,,34.2,43.9,10,1.04,1:42:39 PM,522.66,1:42:15 PM,522.25,1:47:04 PM,527.07,,19,STASIUN JAKABARING,3:11:18 PM,,29.1,38.5,27,1.04,3:11:39 PM,611.64,3:11:07 PM,611.12,3:11:49 PM,611.81,,19,STASIUN JAKABARING,4:38:40 PM,,35.4,42,31,1.04,4:38:29 PM,698.48,4:38:13 PM,698.21,4:38:44 PM,698.73,,19,STASIUN JAKABARING,5:59:15 PM,,31.8,42,23,1.04,5:59:03 PM,779.05,5:58:34 PM,778.57,5:59:51 PM,779.86
