,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LORONG KARANG ANYAR,6:05:00 AM,,41.0,33,6.1,1.74,6:04:33 AM,64.55,6:05:12 AM,65.19,6:19:07 AM,79.11,,8,LORONG KARANG ANYAR,7:37:00 AM,,39.6,26,10.2,1.74,7:35:38 AM,155.64,7:36:59 AM,156.98,7:43:14 AM,163.24,,8,LORONG KARANG ANYAR,9:09:00 AM,,35.2,24,5,1.74,9:08:58 AM,248.97,9:10:24 AM,250.41,9:27:18 AM,267.31,,8,LORONG KARANG ANYAR,10:33:00 AM,,34.6,27,15,1.74,10:32:01 AM,332.02,10:32:52 AM,332.87,10:36:12 AM,336.20,,,8,LORONG KARANG ANYAR,12:03:07 PM,,43.5,34,4,1.8,12:02:49 PM,422.82,12:03:31 PM,423.52,12:28:02 PM,448.03,,8,LORONG KARANG ANYAR,1:44:58 PM,,41.2,30,7,1.8,1:43:29 PM,523.49,1:44:27 PM,524.44,1:56:59 PM,536.99,,8,LORONG KARANG ANYAR,3:12:44 PM,,43.5,37,4,1.8,3:12:09 PM,612.15,3:12:34 PM,612.56,3:37:22 PM,637.36,,8,LORONG KARANG ANYAR,4:34:42 PM,,43.5,28,6,1.82,4:33:39 PM,693.64,4:35:04 PM,695.06,4:49:39 PM,709.64
9,PUSKESMAS TEGAL BINANGUN,6:08:00 AM,,36.7,28,7.2,1.15,6:06:53 AM,66.88,6:07:27 AM,67.45,6:14:35 AM,74.58,,9,PUSKESMAS TEGAL BINANGUN,7:41:00 AM,,35.3,23,9.4,1.15,7:38:57 AM,158.95,7:39:57 AM,159.95,7:44:20 AM,164.34,,9,PUSKESMAS TEGAL BINANGUN,9:12:00 AM,,32,21,3,1.15,9:11:09 AM,251.16,9:12:15 AM,252.25,9:30:34 AM,270.56,,9,PUSKESMAS TEGAL BINANGUN,10:37:00 AM,,34.2,25,20,1.15,10:35:01 AM,335.02,10:35:44 AM,335.74,10:36:32 AM,336.54,,,9,PUSKESMAS TEGAL BINANGUN,12:03:48 PM,,25.2,24,6,1.2,12:05:58 PM,425.97,12:06:07 PM,426.12,12:15:32 PM,435.53,,9,PUSKESMAS TEGAL BINANGUN,1:47:52 PM,,29.8,28,8,1.2,1:47:23 PM,527.38,1:47:35 PM,527.58,1:53:51 PM,533.86,,9,PUSKESMAS TEGAL BINANGUN,3:15:18 PM,,31.4,28,8,1.22,3:15:04 PM,615.06,3:15:19 PM,615.31,3:21:46 PM,621.77,,9,PUSKESMAS TEGAL BINANGUN,4:37:41 PM,,33.7,29,4,1.2,4:36:50 PM,696.84,4:37:09 PM,697.16,4:53:10 PM,713.16
10,SIMPANG PASAR TEGAL BINANGUN,6:11:00 AM,,35.3,25,4.6,0.93,6:09:35 AM,69.58,6:10:13 AM,70.22,6:20:08 AM,80.13,,10,SIMPANG PASAR TEGAL BINANGUN,7:44:00 AM,,32.8,23,4.4,0.93,7:42:42 AM,162.70,7:43:27 AM,163.46,7:53:41 AM,173.68,,10,SIMPANG PASAR TEGAL BINANGUN,9:18:00 AM,,44.6,18,9,0.93,9:13:15 AM,253.25,9:15:10 AM,255.17,9:18:25 AM,258.41,,10,SIMPANG PASAR TEGAL BINANGUN,10:40:00 AM,,31.7,22,14,0.93,10:38:46 AM,338.76,10:39:30 AM,339.50,10:41:03 AM,341.04,,,10,SIMPANG PASAR TEGAL BINANGUN,12:06:09 PM,,25.2,21,9,0.85,12:05:49 PM,425.82,12:06:14 PM,426.24,12:09:32 PM,429.53,,10,SIMPANG PASAR TEGAL BINANGUN,1:50:01 PM,,44.4,28,6,0.85,1:49:01 PM,529.02,1:49:41 PM,529.68,1:55:58 PM,535.96,,10,SIMPANG PASAR TEGAL BINANGUN,3:17:05 PM,,46.5,37,7,0.85,3:16:24 PM,616.40,3:16:41 PM,616.69,3:23:09 PM,623.15,,10,SIMPANG PASAR TEGAL BINANGUN,4:41:01 PM,,47.8,34,6,0.85,4:38:45 PM,698.75,4:39:11 PM,699.18,4:46:29 PM,706.48
11,TERMINAL PLAJU,6:15:00 AM,,37.4,24,6.2,1.33,6:13:08 AM,73.13,6:14:20 AM,74.33,6:23:52 AM,83.87,,11,TERMINAL PLAJU,7:49:00 AM,,33.1,17,8.6,1.33,7:46:25 AM,166.41,7:48:37 AM,168.61,7:53:17 AM,173.28,,11,TERMINAL PLAJU,9:23:00 AM,,44.6,16,7,1.33,9:19:47 AM,259.79,9:22:59 AM,262.99,9:29:05 AM,269.08,,11,TERMINAL PLAJU,10:45:00 AM,,29.2,19,7,1.33,10:42:44 AM,342.73,10:44:12 AM,344.20,10:52:05 AM,352.09,,,11,TERMINAL PLAJU,12:09:19 PM,,26.6,18,2,1.4,12:09:18 PM,429.31,12:10:44 PM,430.74,12:44:20 PM,464.33,,11,TERMINAL PLAJU,1:54:30 PM,,33.1,20,11,1.4,1:52:33 PM,532.55,1:54:08 PM,534.13,1:57:35 PM,537.58,,11,TERMINAL PLAJU,3:21:05 PM,,30.3,20,6,1.4,3:19:51 PM,619.86,3:21:21 PM,621.35,3:30:51 PM,630.85,,11,TERMINAL PLAJU,4:45:30 PM,,34.5,25,7,1.4,4:43:27 PM,703.45,4:44:23 PM,704.38,4:53:33 PM,713.55
12,SIMPANG PASAR TEGAL BINANGUN,6:18:00 AM,,39.2,23,5.7,1.27,6:16:57 AM,76.94,6:18:20 AM,78.33,6:28:22 AM,88.37,,12,SIMPANG PASAR TEGAL BINANGUN,7:55:00 AM,,37.4,15,1.7,1.27,7:51:02 AM,171.04,7:54:03 AM,174.05,8:33:49 AM,213.82,,12,SIMPANG PASAR TEGAL BINANGUN,9:24:00 AM,,40.6,20,6,1.27,9:24:53 AM,264.88,9:26:54 AM,266.91,9:35:55 AM,275.92,,12,SIMPANG PASAR TEGAL BINANGUN,10:53:00 AM,,34.9,18,5,1.27,10:47:11 AM,347.18,10:49:20 AM,349.33,11:01:13 AM,361.21,,,12,SIMPANG PASAR TEGAL BINANGUN,12:18:07 PM,,22.6,20,6,1.34,12:12:52 PM,432.87,12:13:24 PM,433.40,12:23:56 PM,443.93,,12,SIMPANG PASAR TEGAL BINANGUN,1:59:20 PM,,20.1,18,6,1.31,1:58:25 PM,538.41,1:58:59 PM,538.99,2:06:47 PM,546.78,,12,SIMPANG PASAR TEGAL BINANGUN,3:26:50 PM,,21.4,16,4,1.3,3:24:44 PM,624.73,3:25:56 PM,625.93,3:39:39 PM,639.65,,12,SIMPANG PASAR TEGAL BINANGUN,4:50:06 PM,,27.3,21,2,1.3,4:48:21 PM,708.36,4:49:09 PM,709.14,5:24:30 PM,744.50
13,PUSKERSMAS TEGAL BINANGUN,6:21:00 AM,,37.8,27,7.2,0.87,6:19:23 AM,79.38,6:19:56 AM,79.93,6:25:15 AM,85.25,,13,PUSKERSMAS TEGAL BINANGUN,7:57:00 AM,,36.7,23,7.8,0.87,7:56:25 AM,176.42,7:57:15 AM,177.25,8:01:42 AM,181.69,,13,PUSKERSMAS TEGAL BINANGUN,9:26:00 AM,,34.1,19,5,0.87,9:25:32 AM,265.53,9:26:46 AM,266.76,9:35:21 AM,275.35,,13,PUSKERSMAS TEGAL BINANGUN,10:56:00 AM,,30,25,5,0.87,10:54:44 AM,354.74,10:55:05 AM,355.09,11:03:14 AM,363.24,,,13,PUSKERSMAS TEGAL BINANGUN,12:21:44 PM,,28.5,29,11,0.92,12:20:03 PM,440.05,12:20:03 PM,440.05,12:23:22 PM,443.37,,13,PUSKERSMAS TEGAL BINANGUN,2:01:38 PM,,31.6,28,8,0.92,2:01:05 PM,541.08,2:01:19 PM,541.31,2:06:04 PM,546.07,,13,PUSKERSMAS TEGAL BINANGUN,3:29:40 PM,,34.3,34,4,0.91,3:28:26 PM,628.43,3:28:27 PM,628.44,3:42:00 PM,642.00,,13,PUSKERSMAS TEGAL BINANGUN,4:25:14 PM,,35.1,29,3,0.94,4:51:42 PM,711.71,4:52:01 PM,712.02,5:08:18 PM,728.29
14,LORONG KARANG ANYAR,6:24:00 AM,,37.4,28,8.4,1.22,6:22:57 AM,82.96,6:23:36 AM,83.60,6:29:43 AM,89.71,,14,LORONG KARANG ANYAR,8:01:00 AM,,36,23,9.6,1.22,7:59:02 AM,179.03,8:00:14 AM,180.24,8:04:38 AM,184.63,,14,LORONG KARANG ANYAR,9:31:00 AM,,43.4,31,9,1.22,9:27:41 AM,267.69,9:28:24 AM,268.39,9:34:03 AM,274.04,,14,LORONG KARANG ANYAR,11:00:00 AM,,33.8,22,6,1.22,10:58:10 AM,358.17,10:59:17 AM,359.28,11:08:00 AM,368.00,,,14,LORONG KARANG ANYAR,12:24:25 PM,,29.3,24,4,1.2,12:24:11 PM,444.19,12:24:47 PM,444.78,12:38:53 PM,458.88,,14,LORONG KARANG ANYAR,2:04:41 PM,,32.5,25,4,1.2,2:03:51 PM,543.85,2:04:30 PM,544.50,2:21:38 PM,561.63,,14,LORONG KARANG ANYAR,3:32:00 PM,,38.1,34,6,1.2,3:31:33 PM,631.56,3:31:47 PM,631.79,3:42:31 PM,642.52,,14,LORONG KARANG ANYAR,4:54:47 PM,,37.3,22,3,1.2,4:27:10 PM,687.16,4:28:31 PM,688.52,4:52:56 PM,712.93
15,SIMPANG TEGAL BINANGUN,6:27:00 AM,,43.5,32,6.8,1.71,6:26:22 AM,86.36,6:27:12 AM,87.21,6:39:05 AM,99.09,,15,SIMPANG TEGAL BINANGUN,8:05:00 AM,,37.4,27,7.2,1.71,8:03:45 AM,183.74,8:04:45 AM,184.74,8:15:15 AM,195.25,,15,SIMPANG TEGAL BINANGUN,9:34:00 AM,,34.7,22,9,1.71,9:33:57 AM,273.96,9:35:40 AM,275.66,9:42:40 AM,282.66,,15,SIMPANG TEGAL BINANGUN,11:04:00 AM,,41.8,26,7,1.71,11:02:27 AM,362.45,11:03:56 AM,363.93,11:15:47 AM,375.78,,,15,SIMPANG TEGAL BINANGUN,12:28:22 PM,,28,28,8,1.77,12:28:13 PM,448.21,12:28:15 PM,448.25,12:37:04 PM,457.06,,15,SIMPANG TEGAL BINANGUN,2:08:18 PM,,44.7,32,3,1.77,2:07:04 PM,547.06,2:07:58 PM,547.96,2:42:37 PM,582.61,,15,SIMPANG TEGAL BINANGUN,3:35:03 PM,,40.8,31,5,1.77,3:34:36 PM,634.60,3:35:25 PM,635.41,3:53:14 PM,653.24,,15,SIMPANG TEGAL BINANGUN,4:58:03 PM,,36.2,30,6,1.77,4:57:43 PM,717.72,4:58:19 PM,718.31,5:13:25 PM,733.41
16,DEPO DJKA,6:29:00 AM,,34.9,28,9.2,0.36,6:27:37 AM,87.62,6:27:46 AM,87.77,6:29:21 AM,89.35,,16,DEPO DJKA,8:06:00 AM,,39.2,21,8.2,0.36,8:05:33 AM,185.55,8:06:01 AM,186.01,8:07:38 AM,187.63,,16,DEPO DJKA,9:36:00 AM,,41.9,30,8,0.36,9:34:31 AM,274.52,9:34:43 AM,274.72,9:36:51 AM,276.84,,16,DEPO DJKA,11:05:00 AM,,37.8,20,9,0.36,11:04:34 AM,364.57,11:05:06 AM,365.11,11:06:27 AM,366.45,,,16,DEPO DJKA,12:30:14 PM,,33.5,32,10,0.34,12:28:59 PM,448.98,12:29:01 PM,449.01,12:30:23 PM,450.39,,16,DEPO DJKA,2:11:41 PM,,34.4,11,7,0.35,2:08:55 PM,548.91,2:10:15 PM,550.24,2:11:21 PM,551.34,,16,DEPO DJKA,3:37:17 PM,,35.7,20,5,0.35,3:35:38 PM,635.64,3:36:07 PM,636.11,3:39:10 PM,639.17,,16,DEPO DJKA,5:00:00 PM,,35.9,14,7,0.35,4:58:38 PM,718.63,4:59:36 PM,719.61,5:01:00 PM,721.01
17,OPI MALL,6:30:00 AM,,42.1,32,3.6,0.53,6:29:45 AM,89.76,6:30:00 AM,90.01,6:37:50 AM,97.83,,17,OPI MALL,8:08:00 AM,,42.8,29,3.3,0.53,8:06:45 AM,186.74,8:07:06 AM,187.10,8:15:38 AM,195.64,,17,OPI MALL,9:37:00 AM,,41.2,26,8,0.53,9:36:46 AM,276.77,9:37:15 AM,277.24,9:39:53 AM,279.88,,17,OPI MALL,11:07:00 AM,,42.1,29,5,0.53,11:05:45 AM,365.76,11:06:07 AM,366.12,11:11:38 AM,371.63,,,17,OPI MALL,12:31:29 PM,,29,23,7,0.52,12:31:19 PM,451.31,12:31:35 PM,451.59,12:34:41 PM,454.69,,17,OPI MALL,2:13:08 PM,,46.1,22,7,0.53,2:12:22 PM,552.37,2:13:06 PM,553.10,2:16:10 PM,556.16,,17,OPI MALL,3:38:25 PM,,40.1,30,11,0.52,3:38:04 PM,638.06,3:38:20 PM,638.33,3:40:01 PM,640.02,,17,OPI MALL,5:01:20 PM,,47.6,24,9,0.54,5:00:41 PM,720.68,5:01:23 PM,721.38,5:03:43 PM,723.72
18,DJKA,6:31:00 AM,,41.4,33,4.4,0.43,6:30:37 AM,90.62,6:30:47 AM,90.78,6:35:52 AM,95.86,,18,DJKA,8:09:00 AM,,45,24,3,0.43,8:08:34 AM,188.57,8:09:04 AM,189.06,8:18:19 AM,198.32,,18,DJKA,9:38:00 AM,,46,35,2,0.43,9:37:34 AM,277.56,9:37:45 AM,277.75,9:52:11 AM,292.18,,18,DJKA,11:08:00 AM,,36.4,25,3,0.43,11:07:43 AM,367.71,11:08:02 AM,368.04,11:16:33 AM,376.56,,,18,DJKA,12:32:31 PM,,33.4,31,8,0.43,12:32:15 PM,452.26,12:32:20 PM,452.33,12:34:45 PM,454.75,,18,DJKA,2:14:20 PM,,40.3,26,15,0.43,2:13:46 PM,553.77,2:14:08 PM,554.14,2:14:54 PM,554.90,,18,DJKA,3:39:40 PM,,39.5,23,4,0.44,3:39:05 PM,639.09,3:39:35 PM,639.58,3:45:01 PM,645.02,,18,DJKA,5:02:11 PM,,40.9,21,7,0.43,5:01:58 PM,721.96,5:02:32 PM,722.54,5:04:49 PM,724.82
19,STASIUN JAKABARING,6:33:00 AM,,48.6,38,8.2,1.03,6:32:16 AM,92.27,6:32:38 AM,92.64,6:38:32 AM,98.54,,19,STASIUN JAKABARING,8:11:00 AM,,46.1,36,9.8,1.03,8:10:20 AM,190.34,8:10:43 AM,190.72,8:15:18 AM,195.31,,19,STASIUN JAKABARING,9:43:00 AM,,40.1,25,6,1.03,9:39:32 AM,279.54,9:40:30 AM,280.50,9:47:49 AM,287.81,,19,STASIUN JAKABARING,11:10:00 AM,,47.9,37,7,1.03,11:09:17 AM,369.29,11:09:40 AM,369.66,11:17:30 AM,377.51,,,19,STASIUN JAKABARING,12:34:13 PM,,40.1,39,2,1,12:34:01 PM,454.01,12:34:02 PM,454.04,12:59:47 PM,479.79,,19,STASIUN JAKABARING,2:16:12 PM,,49.8,36,3,1,2:15:32 PM,555.54,2:15:59 PM,555.98,2:36:33 PM,576.56,,19,STASIUN JAKABARING,3:41:25 PM,,49.3,40,6,1,3:40:53 PM,640.88,3:41:10 PM,641.16,3:49:50 PM,649.84,,19,STASIUN JAKABARING,5:04:04 PM,,48.8,40,9,1,5:03:25 PM,723.41,5:03:42 PM,723.69,5:08:38 PM,728.63
