,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LORONG KARANG ANYAR,5:54:32 AM,,41.4,45.4,6.1,1.74,5:56:13 AM,56.22,5:56:00 AM,56.00,6:10:49 AM,70.81,,8,LORONG KARANG ANYAR,7:28:15 AM,,28.4,42.8,10.4,1.74,7:28:04 AM,148.06,7:26:49 AM,146.82,7:34:25 AM,154.42,,8,LORONG KARANG ANYAR,8:56:25 AM,,31.7,45.4,3.6,1.74,8:56:06 AM,236.09,8:55:06 AM,235.10,9:21:48 AM,261.80,,8,LORONG KARANG ANYAR,10:22:14 AM,,33,38.9,3.3,1.74,10:21:54 AM,321.90,10:21:25 AM,321.42,10:50:22 AM,350.37,,8,LORONG KARANG ANYAR,11:56:13 AM,,28,39.00,3.8,1.70 ,11:56:14 AM,416.23,11:55:12 AM,415.20,12:19:26 PM,439.43,,8,LORONG KARANG ANYAR,1:40:43 PM,,23,39.2,4.2,1.80,1:40:49 PM,520.81,1:38:52 PM,518.87,2:01:50 PM,541.83,,8,LORONG KARANG ANYAR,3:05:37 PM,,30,40.0,3.7,1.81,3:04:41 PM,604.69,3:03:47 PM,603.78,3:30:25 PM,630.42,,8,LORONG KARANG ANYAR,4:31:41 PM,,28.6,35.6,6.1,1.76,4:31:05 PM,691.08,4:30:21 PM,690.35,4:44:42 PM,704.69
9,PUSKESMAS TEGAL BINANGUN,5:58:15 AM,,30.9,43.2,8.9,1.15,5:56:46 AM,56.77,5:56:08 AM,56.13,6:02:17 AM,62.29,,9,PUSKESMAS TEGAL BINANGUN,7:31:42 AM,,21.5,41.4,9.4,1.15,7:31:28 AM,151.46,7:29:55 AM,149.92,7:35:35 AM,155.59,,9,PUSKESMAS TEGAL BINANGUN,8:59:17 AM,,31.6,43.2,9.2,1.15,8:58:36 AM,238.60,8:58:01 AM,238.01,9:03:55 AM,243.92,,9,PUSKESMAS TEGAL BINANGUN,10:25:42 AM,,22.4,39.6,10.4,1.15,10:25:19 AM,325.31,10:23:59 AM,323.98,10:28:52 AM,328.87,,9,PUSKESMAS TEGAL BINANGUN,11:59:30 AM,,22.9,37.20,11.4,1.16 ,11:59:15 AM,419.26,11:58:05 AM,418.09,12:02:19 PM,422.32,,9,PUSKESMAS TEGAL BINANGUN,1:44:07 PM,,23.3,35.3,12.3,1.20,1:43:48 PM,523.81,1:42:45 PM,522.76,1:46:34 PM,526.57,,9,PUSKESMAS TEGAL BINANGUN,3:07:19 PM,,31,40.3,3.0,1.19,3:07:55 PM,607.92,3:07:23 PM,607.39,3:29:25 PM,629.42,,9,PUSKESMAS TEGAL BINANGUN,4:34:32 PM,,28.3,37.3,10.6,1.19,4:34:12 PM,694.21,4:33:36 PM,693.60,4:38:25 PM,698.42
10,SIMPANG PASAR TEGAL BINANGUN,6:00:59 AM,,28.2,38.5,4.6,0.93,6:00:14 AM,60.23,5:59:42 AM,59.70,6:10:23 AM,70.38,,10,SIMPANG PASAR TEGAL BINANGUN,7:34:07 AM,,27.1,36,4.4,0.93,7:33:46 AM,153.76,7:33:15 AM,153.25,7:44:23 AM,164.38,,10,SIMPANG PASAR TEGAL BINANGUN,9:02:01 AM,,22.3,37.1,8.2,0.93,9:01:47 AM,241.79,9:00:47 AM,240.79,9:06:05 AM,246.09,,10,SIMPANG PASAR TEGAL BINANGUN,10:28:12 AM,,24.7,40,9.4,0.93,10:27:58 AM,327.96,10:27:06 AM,327.10,10:31:38 AM,331.64,,10,SIMPANG PASAR TEGAL BINANGUN,12:02:13 PM,,24.8,38.90,7.7,0.93 ,12:01:45 PM,421.75,12:00:56 PM,420.93,12:06:45 PM,426.75,,10,SIMPANG PASAR TEGAL BINANGUN,1:46:16 PM,,24.9,37.8,5.9,0.94,1:46:23 PM,526.38,1:45:37 PM,525.61,1:53:41 PM,533.68,,10,SIMPANG PASAR TEGAL BINANGUN,3:09:56 PM,,29.1,36.0,5.4,0.93,3:09:14 PM,609.23,3:08:52 PM,608.87,3:17:39 PM,617.65,,10,SIMPANG PASAR TEGAL BINANGUN,4:38:39 PM,,15.4,38.2,3.5,0.93,4:38:09 PM,698.16,4:36:00 PM,695.99,4:50:29 PM,710.48
11,TERMINAL PLAJU,6:04:01 AM,,26.5,41.8,3.9,1.33,6:04:00 AM,63.99,6:02:54 AM,62.89,6:21:27 AM,81.44,,11,TERMINAL PLAJU,7:39:11 AM,,17.1,35.6,8.9,1.33,7:38:47 AM,158.78,7:36:21 AM,156.36,7:43:05 AM,163.08,,11,TERMINAL PLAJU,9:07:44 AM,,15,34.2,10,1.33,9:07:20 AM,247.34,9:04:21 AM,244.35,9:10:00 AM,250.00,,11,TERMINAL PLAJU,10:33:02 AM,,17.5,45.4,4.4,1.33,10:32:46 AM,332.76,10:29:57 AM,329.96,10:46:20 AM,346.34,,11,TERMINAL PLAJU,12:06:37 PM,,16.7,39.40,4.5,1.36 ,12:07:06 PM,427.10,12:04:17 PM,424.29,12:20:21 PM,440.35,,11,TERMINAL PLAJU,1:52:07 PM,,15.8,32.8,4.6,1.34,1:51:21 PM,531.36,1:48:43 PM,528.72,2:03:45 PM,543.74,,11,TERMINAL PLAJU,3:14:21 PM,,19,37.8,4.9,1.37,3:14:16 PM,614.26,3:12:06 PM,612.11,3:26:43 PM,626.71,,11,TERMINAL PLAJU,4:42:23 PM,,18.7,37.5,3.6,1.37,4:43:03 PM,703.05,4:40:51 PM,700.84,5:01:29 PM,721.48
12,SIMPANG PASAR TEGAL BINANGUN,6:06:53 AM,,26.4,43.2,5.7,1.27,6:06:54 AM,66.90,6:05:47 AM,65.78,6:17:23 AM,77.39,,12,SIMPANG PASAR TEGAL BINANGUN,7:44:24 AM,,15.1,32.8,1.7,1.27,7:44:14 AM,164.23,7:41:30 AM,161.51,8:24:00 AM,204.01,,12,SIMPANG PASAR TEGAL BINANGUN,9:12:10 AM,,18.2,38.9,3.3,1.27,9:11:55 AM,251.92,9:09:42 AM,249.69,9:30:49 AM,270.82,,12,SIMPANG PASAR TEGAL BINANGUN,10:37:36 AM,,16.5,43.2,3.9,1.27,10:37:39 AM,337.65,10:34:48 AM,334.80,10:52:34 AM,352.57,,12,SIMPANG PASAR TEGAL BINANGUN,12:10:15 PM,,17.4,37.10,2.7,1.23 ,12:10:51 PM,430.86,12:08:36 PM,428.61,12:33:57 PM,453.95,,12,SIMPANG PASAR TEGAL BINANGUN,1:57:05 PM,,18.2,31.7,1.4,1.23,1:56:10 PM,536.17,1:54:27 PM,534.44,2:44:50 PM,584.83,,12,SIMPANG PASAR TEGAL BINANGUN,3:19:46 PM,,16.3,30.6,4.9,1.29,3:19:06 PM,619.10,3:16:53 PM,616.88,3:30:09 PM,630.15,,12,SIMPANG PASAR TEGAL BINANGUN,4:47:03 PM,,18.0,38.0,8.9,1.22,4:46:27 PM,706.45,4:44:19 PM,704.31,4:50:36 PM,710.61
13,PUSKERSMAS TEGAL BINANGUN,6:09:12 AM,,27.1,19.4,7.2,0.87,6:08:49 AM,68.81,6:09:34 AM,69.57,6:14:08 AM,74.13,,13,PUSKERSMAS TEGAL BINANGUN,7:47:26 AM,,24.9,38.5,7.8,0.87,7:46:30 AM,166.50,7:45:45 AM,165.76,7:51:06 AM,171.09,,13,PUSKERSMAS TEGAL BINANGUN,9:14:20 AM,,27.9,39.6,7.6,0.87,9:14:02 AM,254.04,9:13:29 AM,253.48,9:19:02 AM,259.04,,13,PUSKERSMAS TEGAL BINANGUN,10:39:46 AM,,27.4,37.1,5.7,0.87,10:39:30 AM,339.51,10:39:00 AM,339.01,10:46:45 AM,346.76,,13,PUSKERSMAS TEGAL BINANGUN,12:14:10 PM,,24.8,36.50,4.6,0.96 ,12:12:34 PM,432.57,12:11:50 PM,431.83,12:22:46 PM,442.77,,13,PUSKERSMAS TEGAL BINANGUN,2:00:31 PM,,22.2,36.0,3.4,0.93,1:59:36 PM,539.60,1:58:38 PM,538.63,2:13:30 PM,553.50,,13,PUSKERSMAS TEGAL BINANGUN,3:22:19 PM,,24.4,34.6,7.1,0.94,3:22:05 PM,622.08,3:21:24 PM,621.40,3:27:43 PM,627.71,,13,PUSKERSMAS TEGAL BINANGUN,4:49:31 PM,,23.7,33.6,14.5,0.99,4:49:33 PM,709.56,4:48:49 PM,708.82,4:51:09 PM,711.15
14,LORONG KARANG ANYAR,6:12:37 AM,,26,42.5,7.8,1.22,6:12:01 AM,72.02,6:10:55 AM,70.92,6:18:35 AM,78.58,,14,LORONG KARANG ANYAR,7:49:48 AM,,28.9,39.2,9.6,1.22,7:49:58 AM,169.97,7:49:18 AM,169.30,7:55:04 AM,175.06,,14,LORONG KARANG ANYAR,9:17:19 AM,,26.1,40,9.8,1.22,9:17:08 AM,257.14,9:16:10 AM,256.16,9:21:48 AM,261.80,,14,LORONG KARANG ANYAR,10:42:45 AM,,28.1,34.2,7.2,1.22,10:42:22 AM,342.37,10:41:54 AM,341.91,10:49:56 AM,349.93,,14,LORONG KARANG ANYAR,12:17:04 PM,,26.7,35.40,4.7,1.24 ,12:16:57 PM,436.95,12:16:16 PM,436.27,12:30:00 PM,450.00,,14,LORONG KARANG ANYAR,2:03:02 PM,,25.3,36.7,2.2,1.27,2:03:32 PM,543.53,2:02:36 PM,542.59,2:35:09 PM,575.15,,14,LORONG KARANG ANYAR,3:24:37 PM,,28.7,36.4,6.7,1.25,3:24:56 PM,624.93,3:24:23 PM,624.38,3:33:31 PM,633.51,,14,LORONG KARANG ANYAR,4:52:30 PM,,28.9,36.1,21.7,1.20,4:52:00 PM,712.01,4:51:31 PM,711.51,4:52:50 PM,712.83
15,SIMPANG TEGAL BINANGUN,6:15:49 AM,,30,46.1,6.8,1.71,6:16:02 AM,76.04,6:14:51 AM,74.84,6:27:42 AM,87.70,,15,SIMPANG TEGAL BINANGUN,7:53:13 AM,,32.4,43.9,7.2,1.71,7:52:58 AM,172.97,7:52:08 AM,172.14,8:04:03 AM,184.05,,15,SIMPANG TEGAL BINANGUN,9:21:43 AM,,24.6,37.4,8.2,1.71,9:21:29 AM,261.49,9:20:04 AM,260.06,9:29:50 AM,269.83,,15,SIMPANG TEGAL BINANGUN,10:45:56 AM,,35.6,38.9,7.8,1.71,10:45:38 AM,345.63,10:45:23 AM,345.39,10:55:54 AM,355.90,,15,SIMPANG TEGAL BINANGUN,12:20:47 PM,,33.2,39.70,6.7,1.76 ,12:20:15 PM,440.25,12:19:44 PM,439.73,12:32:50 PM,452.83,,15,SIMPANG TEGAL BINANGUN,2:07:25 PM,,30.7,40.7,5.5,1.74,2:06:26 PM,546.43,2:05:36 PM,545.60,2:22:01 PM,562.02,,15,SIMPANG TEGAL BINANGUN,3:28:30 PM,,30.1,43.9,2.8,1.75,3:28:06 PM,628.11,3:27:01 PM,627.01,4:02:07 PM,662.12,,15,SIMPANG TEGAL BINANGUN,4:56:51 PM,,27.4,40.7,3.2,1.76,4:56:21 PM,716.35,4:55:06 PM,715.09,5:25:30 PM,745.50
16,DEPO DJKA,6:16:41 AM,,36.6,44.3,9.5,0.36,6:16:24 AM,76.41,6:16:18 AM,76.30,6:18:05 AM,78.09,,16,DEPO DJKA,7:54:13 AM,,26.1,38.9,10,0.36,7:54:03 AM,174.04,7:53:46 AM,173.77,7:55:23 AM,175.38,,16,DEPO DJKA,9:23:21 AM,,16.7,29.5,5.8,0.36,9:23:01 AM,263.01,9:22:27 AM,262.45,9:25:26 AM,265.44,,16,DEPO DJKA,10:47:12 AM,,21.2,39.6,6.8,0.36,10:46:57 AM,346.95,10:46:29 AM,346.48,10:49:07 AM,349.11,,16,DEPO DJKA,12:21:51 PM,,18.7,39.00,7.1,0.30 ,12:21:45 PM,441.75,12:21:15 PM,441.24,12:23:19 PM,443.32,,16,DEPO DJKA,2:08:28 PM,,16.1,38.5,7.3,0.39,2:08:52 PM,548.87,2:08:01 PM,548.02,2:10:37 PM,550.62,,16,DEPO DJKA,3:30:20 PM,,18.8,37.8,5.6,0.41,3:29:49 PM,629.81,3:29:09 PM,629.15,3:32:54 PM,632.89,,16,DEPO DJKA,4:58:31 PM,,15.3,24.0,4.9,0.38,4:58:20 PM,718.34,4:57:48 PM,717.80,5:01:30 PM,721.50
17,OPI MALL,6:17:51 AM,,32.3,47.5,3.6,0.53,6:17:40 AM,77.67,6:17:21 AM,77.35,6:25:31 AM,85.52,,17,OPI MALL,7:55:20 AM,,31.8,43.9,3.3,0.53,7:55:13 AM,175.22,7:54:56 AM,174.94,8:03:51 AM,183.85,,17,OPI MALL,9:24:29 AM,,31.5,40.3,3.3,0.53,9:24:22 AM,264.36,9:24:08 AM,264.14,9:32:59 AM,272.99,,17,OPI MALL,10:48:35 AM,,28.3,40,9.5,0.53,10:48:19 AM,348.32,10:48:00 AM,348.00,10:50:33 AM,350.55,,17,OPI MALL,12:23:39 PM,,28.3,39.20,8.0,0.53 ,12:22:58 PM,442.97,12:22:40 PM,442.66,12:25:50 PM,445.83,,17,OPI MALL,2:11:04 PM,,28.3,39.2,6.5,0.50,2:09:32 PM,549.53,2:09:14 PM,549.23,2:13:05 PM,553.08,,17,OPI MALL,3:32:13 PM,,25.5,33.1,5.3,0.51,3:31:32 PM,631.53,3:31:15 PM,631.26,3:36:06 PM,636.11,,17,OPI MALL,4:59:25 PM,,22.4,29.4,3.7,0.52,4:59:55 PM,719.91,4:59:35 PM,719.58,5:06:57 PM,726.95
18,DJKA,6:18:40 AM,,37.7,42.8,9.2,0.43,6:18:32 AM,78.53,6:18:27 AM,78.45,6:20:39 AM,80.65,,18,DJKA,7:56:14 AM,,35.1,47.2,2.9,0.43,7:56:04 AM,176.07,7:55:53 AM,175.88,8:04:14 AM,184.23,,18,DJKA,9:25:33 AM,,29.7,45,10.4,0.43,9:25:21 AM,265.35,9:25:03 AM,265.06,9:26:58 AM,266.96,,18,DJKA,10:49:55 AM,,27,37.4,3.6,0.43,10:49:32 AM,349.54,10:49:16 AM,349.27,10:55:45 AM,355.75,,18,DJKA,12:25:34 PM,,27.9,37.00,5.0,0.42 ,12:24:33 PM,444.55,12:24:20 PM,444.33,12:28:41 PM,448.69,,18,DJKA,2:11:52 PM,,28.8,36.7,6.4,0.41,2:11:55 PM,551.92,2:11:44 PM,551.74,2:14:55 PM,554.91,,18,DJKA,3:33:49 PM,,31.7,41.8,2.0,0.43,3:33:02 PM,633.03,3:32:50 PM,632.83,3:45:07 PM,645.12,,18,DJKA,5:01:57 PM,,27.5,48.5,7.6,0.43,5:00:21 PM,720.35,4:59:57 PM,719.95,5:02:49 PM,722.81
19,STASIUN JAKABARING,6:20:13 AM,,38.8,46.4,8.2,1.03,6:20:16 AM,80.26,6:20:00 AM,80.00,6:26:12 AM,86.20,,19,STASIUN JAKABARING,7:57:57 AM,,39.9,47.9,9.8,1.03,7:57:47 AM,177.78,7:57:31 AM,177.52,8:02:32 AM,182.54,,19,STASIUN JAKABARING,9:27:16 AM,,39.3,47.2,9.4,1.03,9:27:07 AM,267.12,9:26:52 AM,266.86,9:32:07 AM,272.12,,19,STASIUN JAKABARING,10:51:41 AM,,41.5,29.5,9.2,1.03,10:51:24 AM,351.41,10:52:01 AM,352.01,10:56:38 AM,356.63,,19,STASIUN JAKABARING,12:27:28 PM,,39.9,46.60,9.4,1.04 ,12:27:08 PM,447.13,12:26:54 PM,446.91,12:32:12 PM,452.20,,19,STASIUN JAKABARING,2:13:40 PM,,38.2,50.4,9.5,1.06,2:13:32 PM,553.53,2:13:08 PM,553.13,2:18:34 PM,558.56,,19,STASIUN JAKABARING,3:35:37 PM,,39.3,47.2,2.7,1.05,3:35:25 PM,635.42,3:35:09 PM,635.15,3:57:09 PM,657.15,,19,STASIUN JAKABARING,5:02:40 PM,,37.5,23.6,4.2,1.04,5:03:37 PM,723.61,5:04:36 PM,724.59,5:16:48 PM,736.81
