,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LORONG KARANG ANYAR,6:10:32 AM,,32.3,40.3,6.1,1.78,6:10:00 AM,70.01,6:09:21 AM,69.35,6:24:12 AM,84.21,,8,LORONG KARANG ANYAR,7:43:15 AM,,28.9,36.7,10.4,1.8,7:43:07 AM,163.12,7:42:20 AM,162.33,7:49:46 AM,169.77,,8,LORONG KARANG ANYAR,9:12:25 AM,,32.2,39.6,3.6,1.78,9:13:07 AM,253.12,9:12:30 AM,252.50,9:39:28 AM,279.47,,8,LORONG KARANG ANYAR,10:42:14 AM,,33,38.9,3.3,1.74,10:42:54 AM,342.90,10:42:25 AM,342.42,11:11:22 AM,371.37,,,8,LORONG KARANG ANYAR,12:09:26 PM,,30.4,42.8,7.2,1.77,12:10:00 PM,429.99,12:08:59 PM,428.98,12:21:15 PM,441.25,,8,LORONG KARANG ANYAR,1:49:35 PM,,31.9,44.6,6.0,1.81,1:49:48 PM,529.80,1:48:50 PM,528.83,2:04:30 PM,544.50,,8,LORONG KARANG ANYAR,3:17:12 PM,,27.5,43.6,9.6,1.68,3:16:52 PM,616.87,3:15:31 PM,615.51,3:23:42 PM,623.70,,8,LORONG KARANG ANYAR,4:38:17 PM,,28.4,49.7,15.7,1.72,4:38:06 PM,698.10,4:36:33 PM,696.54,4:41:02 PM,701.04
9,PUSKESMAS TEGAL BINANGUN,6:13:15 AM,,26,39.6,8.9,1.2,6:13:18 AM,73.30,6:12:21 AM,72.35,6:18:37 AM,78.62,,9,PUSKESMAS TEGAL BINANGUN,7:46:42 AM,,24.5,33.8,9.4,1.17,7:46:07 AM,166.12,7:45:20 AM,165.33,7:50:43 AM,170.72,,9,PUSKESMAS TEGAL BINANGUN,9:16:17 AM,,22.9,36.7,9.2,1.2,9:15:34 AM,255.56,9:14:23 AM,254.38,9:20:15 AM,260.24,,9,PUSKESMAS TEGAL BINANGUN,10:44:42 AM,,22.4,39.6,10.4,1.15,10:45:19 AM,345.31,10:43:59 AM,343.98,10:48:52 AM,348.87,,,9,PUSKESMAS TEGAL BINANGUN,12:12:35 PM,,28.8,40.7,5.0,1.16,12:11:51 PM,431.85,12:11:09 PM,431.14,12:23:21 PM,443.35,,9,PUSKESMAS TEGAL BINANGUN,1:52:00 PM,,27.8,42.1,11.2,1.19,1:52:09 PM,532.15,1:51:17 PM,531.28,1:55:58 PM,535.96,,9,PUSKESMAS TEGAL BINANGUN,3:20:04 PM,,27.6,40.0,5.1,1.17,3:19:45 PM,619.74,3:18:57 PM,618.96,3:30:58 PM,630.96,,9,PUSKESMAS TEGAL BINANGUN,4:42:15 PM,,18.7,36.0,11.1,1.16,4:42:00 PM,702.01,4:40:13 PM,700.22,4:44:33 PM,704.55
10,SIMPANG PASAR TEGAL BINANGUN,6:15:59 AM,,31.5,42.1,4.6,0.94,6:15:02 AM,75.04,6:14:35 AM,74.59,6:25:31 AM,85.51,,10,SIMPANG PASAR TEGAL BINANGUN,7:49:07 AM,,22.9,34.6,4.4,0.96,7:49:13 AM,169.22,7:48:22 AM,168.36,7:59:47 AM,179.79,,10,SIMPANG PASAR TEGAL BINANGUN,9:19:01 AM,,22.7,34.9,8.2,0.94,9:18:46 AM,258.77,9:17:54 AM,257.90,9:23:10 AM,263.16,,10,SIMPANG PASAR TEGAL BINANGUN,10:47:12 AM,,24.7,40,9.4,0.93,10:46:58 AM,346.96,10:46:06 AM,346.10,10:50:38 AM,350.64,,,10,SIMPANG PASAR TEGAL BINANGUN,12:15:47 PM,,21.3,37.4,4.7,0.91,12:15:09 PM,435.15,12:14:03 PM,434.04,12:24:12 PM,444.20,,10,SIMPANG PASAR TEGAL BINANGUN,1:54:17 PM,,28.6,43.2,5.1,0.95,1:54:00 PM,533.99,1:53:19 PM,533.32,2:03:11 PM,543.18,,10,SIMPANG PASAR TEGAL BINANGUN,3:22:30 PM,,24.8,39.6,11.4,0.91,3:22:16 PM,622.27,3:21:27 PM,621.45,3:24:51 PM,624.86,,10,SIMPANG PASAR TEGAL BINANGUN,4:44:59 PM,,22.1,37.1,21.0,0.99,4:44:56 PM,704.94,4:43:51 PM,703.85,4:45:05 PM,705.08
11,TERMINAL PLAJU,6:19:01 AM,,21.5,37.1,3.9,1.37,6:19:48 AM,79.81,6:18:12 AM,78.20,6:37:04 AM,97.06,,11,TERMINAL PLAJU,7:54:11 AM,,17.3,34.6,8.9,1.38,7:53:54 AM,173.90,7:51:31 AM,171.51,7:58:25 AM,178.42,,11,TERMINAL PLAJU,9:26:44 AM,,13.5,34.6,10,1.38,9:25:09 AM,265.15,9:21:25 AM,261.41,9:27:18 AM,267.30,,11,TERMINAL PLAJU,10:50:02 AM,,17.5,45.4,4.4,1.33,10:51:46 AM,351.76,10:48:57 AM,348.96,11:05:20 AM,365.34,,,11,TERMINAL PLAJU,12:19:52 PM,,21.1,39.6,5.4,1.32,12:19:32 PM,439.54,12:17:47 PM,437.78,12:30:27 PM,450.45,,11,TERMINAL PLAJU,2:00:30 PM,,15.0,36.0,6.9,1.32,1:59:34 PM,539.56,1:56:29 PM,536.48,2:05:46 PM,545.76,,11,TERMINAL PLAJU,3:26:35 PM,,21.5,39.2,13.8,1.30,3:26:08 PM,626.13,3:24:29 PM,624.49,3:28:09 PM,628.15,,11,TERMINAL PLAJU,4:48:45 PM,,22.6,42.5,12.9,1.27,4:48:21 PM,708.36,4:46:47 PM,706.78,4:50:53 PM,710.89
12,SIMPANG PASAR TEGAL BINANGUN,6:23:53 AM,,17.9,33.1,5.7,1.31,6:23:24 AM,83.41,6:21:23 AM,81.39,6:32:48 AM,92.81,,12,SIMPANG PASAR TEGAL BINANGUN,8:00:24 AM,,15,35.6,1.7,1.33,7:59:30 AM,179.50,7:56:25 AM,176.42,8:41:07 AM,221.12,,12,SIMPANG PASAR TEGAL BINANGUN,9:33:10 AM,,13.1,35.6,3.3,1.34,9:32:52 AM,272.87,9:29:00 AM,268.99,9:51:06 AM,291.10,,12,SIMPANG PASAR TEGAL BINANGUN,10:57:36 AM,,16.5,43.2,3.9,1.27,10:54:39 AM,354.65,10:51:48 AM,351.80,11:09:34 AM,369.57,,,12,SIMPANG PASAR TEGAL BINANGUN,12:23:57 PM,,19.6,40.7,3.3,1.26,12:23:43 PM,443.72,12:21:43 PM,441.72,12:42:47 PM,462.78,,12,SIMPANG PASAR TEGAL BINANGUN,2:05:17 PM,,16.8,37.8,3.5,1.26,2:05:00 PM,545.00,2:02:30 PM,542.50,2:22:06 PM,562.10,,12,SIMPANG PASAR TEGAL BINANGUN,3:31:50 PM,,17.5,43.6,5.0,1.31,3:31:04 PM,631.07,3:28:23 PM,628.39,3:42:18 PM,642.30,,12,SIMPANG PASAR TEGAL BINANGUN,4:53:07 PM,,20.2,38.9,10.6,1.29,4:52:35 PM,712.58,4:50:44 PM,710.74,4:56:03 PM,716.05
13,PUSKERSMAS TEGAL BINANGUN,6:26:12 AM,,24.3,39.2,7.2,0.97,6:26:17 AM,86.28,6:25:22 AM,85.37,6:31:58 AM,91.97,,13,PUSKERSMAS TEGAL BINANGUN,8:02:26 AM,,25.8,42.1,7.8,0.95,8:02:37 AM,182.61,8:01:45 AM,181.75,8:07:42 AM,187.71,,13,PUSKERSMAS TEGAL BINANGUN,9:36:20 AM,,24.1,33.5,7.6,0.95,9:35:32 AM,275.53,9:34:52 AM,274.87,9:40:40 AM,280.67,,13,PUSKERSMAS TEGAL BINANGUN,11:00:46 AM,,27.4,37.1,5.7,0.87,10:59:30 AM,359.51,10:59:00 AM,359.01,11:06:45 AM,366.76,,,13,PUSKERSMAS TEGAL BINANGUN,12:25:52 PM,,27.8,41.0,7.3,0.90,12:25:54 PM,445.89,12:25:16 PM,445.27,12:31:21 PM,451.35,,13,PUSKERSMAS TEGAL BINANGUN,2:08:15 PM,,20.9,35.4,7.1,0.93,2:07:57 PM,547.95,2:06:52 PM,546.86,2:13:09 PM,553.14,,13,PUSKERSMAS TEGAL BINANGUN,3:33:57 PM,,31.9,41.4,4.4,0.90,3:33:32 PM,633.53,3:33:08 PM,633.14,3:44:06 PM,644.11,,13,PUSKERSMAS TEGAL BINANGUN,4:55:11 PM,,29.2,43.6,17.1,0.88,4:54:55 PM,714.92,4:54:20 PM,714.33,4:56:12 PM,716.20
14,LORONG KARANG ANYAR,6:29:37 AM,,27.9,40.7,7.8,1.21,6:28:48 AM,88.80,6:27:59 AM,87.98,6:35:30 AM,95.51,,14,LORONG KARANG ANYAR,8:05:48 AM,,28.1,36.4,9.6,1.26,8:05:07 AM,185.12,8:04:31 AM,184.51,8:10:19 AM,190.31,,14,LORONG KARANG ANYAR,9:39:19 AM,,24.8,35.6,9.8,1.28,9:39:26 AM,279.43,9:38:29 AM,278.49,9:44:10 AM,284.17,,14,LORONG KARANG ANYAR,11:03:45 AM,,28.1,34.2,7.2,1.22,11:03:22 AM,363.37,11:02:54 AM,362.91,11:10:56 AM,370.93,,,14,LORONG KARANG ANYAR,12:28:19 PM,,26.9,42.5,5.4,1.28,12:28:43 PM,448.72,12:27:40 PM,447.67,12:40:05 PM,460.09,,14,LORONG KARANG ANYAR,2:12:20 PM,,25.1,40.0,5.6,1.30,2:11:21 PM,551.36,2:10:12 PM,550.20,2:22:11 PM,562.18,,14,LORONG KARANG ANYAR,3:37:20 PM,,25.4,38.5,3.2,1.23,3:36:51 PM,636.86,3:35:52 PM,635.87,3:57:01 PM,657.01,,14,LORONG KARANG ANYAR,4:58:15 PM,,25.1,44.3,7.4,1.26,4:58:12 PM,718.20,4:56:53 PM,716.89,5:05:24 PM,725.40
15,SIMPANG TEGAL BINANGUN,6:33:49 AM,,27.9,40.7,6.8,1.75,6:33:23 AM,93.38,6:32:12 AM,92.20,6:45:03 AM,105.06,,15,SIMPANG TEGAL BINANGUN,8:09:13 AM,,27.1,38.5,7.2,1.74,8:09:39 AM,189.65,8:08:31 AM,188.51,8:20:18 AM,200.30,,15,SIMPANG TEGAL BINANGUN,9:43:43 AM,,30.3,40.3,8.2,1.72,9:42:43 AM,282.72,9:41:53 AM,281.88,9:51:54 AM,291.90,,15,SIMPANG TEGAL BINANGUN,11:07:56 AM,,35.6,38.9,7.8,1.71,11:06:38 AM,366.63,11:06:23 AM,366.39,11:16:54 AM,376.90,,,15,SIMPANG TEGAL BINANGUN,12:32:11 PM,,31.5,45.4,14.9,1.74,12:31:38 PM,451.63,12:30:37 PM,450.62,12:35:19 PM,455.32,,15,SIMPANG TEGAL BINANGUN,2:15:38 PM,,31.8,37.2,2.0,1.75,2:15:38 PM,555.64,2:15:09 PM,555.16,3:04:50 PM,604.83,,15,SIMPANG TEGAL BINANGUN,3:40:38 PM,,34.5,51.5,10.1,1.75,3:40:23 PM,640.38,3:39:22 PM,639.37,3:47:44 PM,647.73,,15,SIMPANG TEGAL BINANGUN,5:01:21 PM,,34.9,43.9,15.0,1.76,5:01:17 PM,721.28,5:00:39 PM,720.66,5:05:17 PM,725.29
16,DEPO DJKA,6:34:41 AM,,22.5,32.8,9.5,0.38,6:34:50 AM,94.83,6:34:31 AM,94.51,6:36:13 AM,96.22,,16,DEPO DJKA,8:10:13 AM,,20,34.9,10,0.41,8:10:27 AM,190.45,8:09:55 AM,189.92,8:11:41 AM,191.68,,16,DEPO DJKA,9:45:21 AM,,17.1,32.8,5.8,0.38,9:45:03 AM,285.05,9:44:25 AM,284.41,9:47:39 AM,287.65,,16,DEPO DJKA,11:09:12 AM,,21.2,39.6,6.8,0.36,11:08:57 AM,368.95,11:08:29 AM,368.48,11:11:07 AM,371.11,,,16,DEPO DJKA,12:34:02 PM,,19.7,41.0,6.7,0.39,12:33:22 PM,453.37,12:32:45 PM,452.75,12:35:41 PM,455.68,,16,DEPO DJKA,3:16:51 PM,,22.4,31.5,8.2,0.38,2:16:39 PM,556.65,2:16:21 PM,556.36,2:18:25 PM,558.41,,16,DEPO DJKA,3:42:21 PM,,18.8,36.0,21.1,0.34,3:41:43 PM,641.72,3:41:12 PM,641.20,3:41:36 PM,641.60,,16,DEPO DJKA,5:02:25 PM,,29.4,45.4,13.6,0.36,5:02:05 PM,722.08,5:01:50 PM,721.83,5:02:56 PM,722.94
17,OPI MALL,6:35:51 AM,,30.6,44.6,3.6,0.55,6:35:46 AM,95.76,6:35:25 AM,95.42,6:43:51 AM,103.85,,17,OPI MALL,8:12:20 AM,,23.7,35.3,3.3,0.54,8:11:35 AM,191.58,8:11:08 AM,191.13,8:20:02 AM,200.03,,17,OPI MALL,9:46:29 AM,,25.2,37.8,3.3,0.53,9:46:37 AM,286.61,9:46:11 AM,286.19,9:54:59 AM,294.99,,17,OPI MALL,11:10:35 AM,,28.3,40,9.5,0.53,11:10:19 AM,370.32,11:10:00 AM,370.00,11:12:33 AM,372.55,,,17,OPI MALL,12:35:48 PM,,29.2,40.3,5.5,0.50,12:35:04 PM,455.06,12:34:47 PM,454.78,12:39:29 PM,459.49,,17,OPI MALL,2:18:22 PM,,28.7,41.3,6.9,0.51,3:17:55 PM,617.92,3:17:35 PM,617.59,3:21:17 PM,621.28,,17,OPI MALL,3:43:44 PM,,28.4,42.1,5.7,0.49,3:43:23 PM,643.39,3:43:03 PM,643.05,3:47:30 PM,647.51,,17,OPI MALL,5:03:25 PM,,30.3,46.1,15.7,0.42,5:03:15 PM,723.25,5:02:58 PM,722.96,5:04:01 PM,724.02
18,DJKA,6:36:40 AM,,29.4,39.2,9.2,0.44,6:36:45 AM,96.75,6:36:31 AM,96.52,6:38:43 AM,98.72,,18,DJKA,8:13:14 AM,,26.8,37.8,2.9,0.43,8:13:18 AM,193.30,8:13:01 AM,193.02,8:21:14 AM,201.23,,18,DJKA,9:47:33 AM,,26,38.9,10.4,0.41,9:47:26 AM,287.43,9:47:07 AM,287.12,9:48:51 AM,288.85,,18,DJKA,11:11:55 AM,,27,37.4,3.6,0.43,11:11:32 AM,371.54,11:11:16 AM,371.27,11:17:45 AM,377.75,,,18,DJKA,12:36:33 PM,,32.3,40.7,3.7,0.43,12:36:36 PM,456.60,12:36:26 PM,456.43,12:42:46 PM,462.77,,18,DJKA,2:19:12 PM,,32.7,36.5,4.4,0.42,2:19:08 PM,559.14,2:19:03 PM,559.06,2:24:06 PM,564.09,,18,DJKA,3:45:01 PM,,25.5,38.9,4.0,0.39,3:44:39 PM,644.65,3:44:20 PM,644.33,3:49:35 PM,649.58,,18,DJKA,5:04:33 PM,,28.4,37.1,14.5,0.39,5:04:14 PM,724.24,5:04:03 PM,724.05,5:05:02 PM,725.03
19,STASIUN JAKABARING,6:38:13 AM,,37.3,46.1,8.2,1.06,6:38:22 AM,98.37,6:38:03 AM,98.05,6:44:25 AM,104.42,,19,STASIUN JAKABARING,8:15:57 AM,,34.4,41.8,9.8,1.06,8:15:05 AM,195.08,8:14:45 AM,194.75,8:19:43 AM,199.72,,19,STASIUN JAKABARING,9:49:16 AM,,37.7,41.8,9.4,1.07,9:49:15 AM,289.25,9:49:05 AM,289.09,9:54:23 AM,294.38,,19,STASIUN JAKABARING,11:13:41 AM,,41.5,29.5,9.2,1.03,11:13:24 AM,373.41,11:14:01 AM,374.01,11:18:38 AM,378.63,,,19,STASIUN JAKABARING,12:38:27 PM,,40.4,59.0,2.1,1.04,12:38:06 PM,458.09,12:37:36 PM,457.61,1:06:16 PM,486.26,,19,STASIUN JAKABARING,2:20:21 PM,,39.9,41.1,5.0,1.06,2:20:48 PM,560.79,2:20:45 PM,560.75,2:31:55 PM,571.92,,19,STASIUN JAKABARING,3:46:48 PM,,43.3,49.7,5.9,1.03,3:46:27 PM,646.44,3:46:16 PM,646.26,3:55:29 PM,655.49,,19,STASIUN JAKABARING,5:06:13 PM,,40.8,51.5,4.4,1.02,5:06:03 PM,726.05,5:05:44 PM,725.74,5:18:28 PM,738.46
